poster_path,wiki_link,original_title,genres,story,summary,actors,rating_txt,votes_txt,tags
https://upload.wikimedia.org/wikipedia/en/thumb/d/da/BABY_poster_2015.jpg/220px-BABY_poster_2015.jpg,https://en.wikipedia.org/wiki/Baby_(2015_Hindi_film),Baby,Action|Thriller,The country is perpetually under threat from terrorist powers and the common man walks unaware of the threats and the attacks that our Government controls and prevents. While the common Indian fights for everyday issues  there are deeper and bigger threats to him and his family that he will never know exist because it is the men and women in uniform that safeguard them. The men and women who put country before self  the men and women who define our history because they give a damn! Ajay (played by Akshay Kumar) is one such officer who is part of an elite team chosen from amongst the best in the Forces to form a covert Counter Intelligence Unit. In the course of foiling one terrorist attack bid  Ajay discovers a major threat to our nation - a plan to cause damage and strike fear at the heart of our very existence. The plot is masterminded by a maniacal leader whose organization has its tentacles spread across the world. As days progress  the unit goes through escalating challenges with...,An elite counter-intelligence unit learns of a plot  masterminded by a maniacal madman. With the clock ticking  it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.,Akshay Kumar|Danny Denzongpa|Rana Daggubati|Taapsee Pannu|Anupam Kher|Kay Kay Menon|Sushant Singh|Madhurima Tuli|Mikaal Zulfiqar|Hasan Noman|Rasheed Naz|Kerem Sarikaya|Zachary Coffin|,very_high_rating,very_high_votes,action thriller elite counter intelligence unit learn plot mastermind maniacal madman clock tick track terrorist international tentacle prevent strike heart india akshaykumar dannydenzongpa ranadaggubati taapseepannu anupamkher very_high_rating very_high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Singh_Is_Bling.jpg/220px-Singh_Is_Bling.jpg,https://en.wikipedia.org/wiki/Singh_Is_Bliing,Singh Is Bliing,Action|Comedy,Raftaar Singh (Akshay) spends his days whiling his time away dancing and jumping through fire hula-hoops at fairs in Bassi Pathana in Punjab. While his father (Yograj Singh) is tired of his ways  his mother (Rati Agnihotri) caters to his appetite with home-cooked jalebis  before the former asks Raftaar to choose a path for himself. Either get married to a certain Sweety  or move to Goa and work under his father's friend. Considering the first option unimaginable  Raftaar chooses the second.,A lazy youth failing to take up any responsibility is sent to work with his father's friend in Goa where he meets a woman who has problems of her own.,Akshay Kumar|Amy Jackson|Lara Dutta|Kay Kay Menon|Rati Agnihotri|Yograj Singh|Pradeep Singh Rawat|Anil Charanjeett|Arfi Lamba|Kunal Kapoor|Murli Sharma|,medium_rating,very_high_votes,action comedy lazy youth fail responsibility send work father friend goa meet woman problem akshaykumar amyjackson laradutta kaykaymenon ratiagnihotri medium_rating very_high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Gabbar_is_back_first_look.jpg/220px-Gabbar_is_back_first_look.jpg,https://en.wikipedia.org/wiki/Gabbar_Is_Back,Gabbar is Back,Action,Gabbar Singh Rajput (Akshay Kumar) creates his own vigilante military network called the Anti-Corruption Force (ACF) that eliminates the most corrupt individuals  from all walks of life  in a systematic manner. As pressure builds on Police and Government to track down the man who masterminds these killings  Balbir Singh (Sonu Sood) is specially summoned to head the task. He is aided by Suryam (Prakash Raj) who  though being just a constable in the mammoth Police force  is compelled by his instincts to see through the underlying design.,A grief-stricken man takes the law into his own hands when he begins to kidnap and murder corrupt public servants.,Akshay Kumar|Shruti Haasan|Kareena Kapoor|Jaideep Ahlawat|Chitrangda Singh|Sunil Grover|Shruti Bapna|Jitendra Trehan|Suman|Vikas Shrivastav|Ishita Vyas|Rajiv Kachroo|Sanjay Gurbaxani|Jagdish Rajpurohit|,very_high_rating,very_high_votes,action grief stricken man take law hand begin kidnap murder corrupt public servant akshaykumar shrutihaasan kareenakapoor jaideepahlawat chitrangdasingh very_high_rating very_high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Gabbar_is_back_first_look.jpg/220px-Gabbar_is_back_first_look.jpg,https://en.wikipedia.org/wiki/Gabbar_is_Back,Gabbar is Back,Action,Gabbar Singh Rajput (Akshay Kumar) creates his own vigilante military network called the Anti-Corruption Force (ACF) that eliminates the most corrupt individuals  from all walks of life  in a systematic manner. As pressure builds on Police and Government to track down the man who masterminds these killings  Balbir Singh (Sonu Sood) is specially summoned to head the task. He is aided by Suryam (Prakash Raj) who  though being just a constable in the mammoth Police force  is compelled by his instincts to see through the underlying design.,A grief-stricken man takes the law into his own hands when he begins to kidnap and murder corrupt public servants.,Akshay Kumar|Shruti Haasan|Kareena Kapoor|Jaideep Ahlawat|Chitrangda Singh|Sunil Grover|Shruti Bapna|Jitendra Trehan|Suman|Vikas Shrivastav|Ishita Vyas|Rajiv Kachroo|Sanjay Gurbaxani|Jagdish Rajpurohit|,very_high_rating,very_high_votes,action grief stricken man take law hand begin kidnap murder corrupt public servant akshaykumar shrutihaasan kareenakapoor jaideepahlawat chitrangdasingh very_high_rating very_high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Mumbai_Can_Dance_Saala.Jpg/220px-Mumbai_Can_Dance_Saala.Jpg,https://en.wikipedia.org/wiki/Mumbai_Can_Dance_Saala,Mumbai Can Dance Saalaa,Drama,,Add a Plot »,Shakti Kapoor|Prashant Narayanan|Aditya Pancholi|Rakhi Sawant|Ashima Sharma|,low_rating,low_votes,drama add plot shaktikapoor prashantnarayanan adityapancholi rakhisawant ashimasharma low_rate low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Alone_-_2015_Hindi_film_poster.jpg/220px-Alone_-_2015_Hindi_film_poster.jpg,https://en.wikipedia.org/wiki/Alone_(2015_Hindi_film),Alone,Horror,Conjoined at birth  Anjana and Sanjana were twin sisters who lived by one promise made to each other - 'We will always be together. We will never separate'. Mysterious circumstances lead to the death of one while the other survived. Years later  the ghost of the dead comes back to haunt the surviving sister. Why was the promise broken?,A supernatural mystery about a young woman whose dead sister relentlessly haunts her.,Bipasha Basu|Karan Singh Grover|Sulabha Arya|Zakir Hussain|Neena Gupta|Nilima Priya|Sanjay Sharma|,low_rating,high_votes,horror supernatural mystery young woman dead sister relentlessly haunt bipashabasu karansinghgrover sulabhaarya zakirhussain neenagupta low_rating high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Tevar_Official_Poster.jpg/220px-Tevar_Official_Poster.jpg,https://en.wikipedia.org/wiki/Tevar,Tevar,Action|Drama|Romance,Pintoo is a young Kabbadi player at Agra who goes to factionism-hit Mathura  where in a twist of fate  he saves Radhika from Gajendar Singh. Gajendar Singh is a dangerous faction leader  who is in love with Radhika and wants to marry her against her wishes. Pintoo brings Radhika to his house in Agra and decides to hide her until they can ensure her safe escape. This plan is complicated by the fact that Pinto's father is the police officer tasked by Gajendar Singh to locate Radhika.,Caught in the middle of a lethal unrequited love  an athlete protects a young woman from an unwanted marriage.,Arjun Kapoor|Sonakshi Sinha|Manoj Bajpayee|Deepti Naval|Raj Babbar|Shruti Haasan|,low_rating,high_votes,action drama romance catch middle lethal unrequited love athlete protect young woman unwanted marriage arjunkapoor sonakshisinha manojbajpayee deeptinaval rajbabbar low_rating high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Sharafat_Gayi_Tel_Lene.Jpg/220px-Sharafat_Gayi_Tel_Lene.Jpg,https://en.wikipedia.org/wiki/Sharafat_Gayi_Tel_Lene,Sharafat Gayi Tel Lene,Comedy|Drama|Mystery,A mysterious sum of money is credited into Prithvi Khurrana  a commoner's bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations.,A mysterious sum of money is credited into Prithvi Khurrana  a commoner's bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations.,Zayed Khan|Tina Desai|Anupam Kher|Rannvijay Singh|Talia Bentson|,medium_rating,low_votes,comedy drama mystery mysterious sum money credit prithvi khurrana commoner bank account allegedly notorious don.this form crux film lead subsequent comical situation zayedkhan tinadesai anupamkher rannvijaysingh taliabentson medium_rating low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Dolly_Ki_Doli_poster.jpeg/220px-Dolly_Ki_Doli_poster.jpeg,https://en.wikipedia.org/wiki/Dolly_Ki_Doli,Dolly Ki Doli,Comedy|Romance,Dolly (Sonam Kapoor) seems like the perfect bride to go with the perfect family  maybe too perfect as her unsuspecting grooms from all sorts of ethnic and religious backgrounds find out the hard way that she's a serial con artist who makes away with their wealth after wedding them. Its upto police inspector Robin (Pulkit Samrat) and two disgruntled grooms Sonu (Rajkumar Rao) and Manjot (Varun Sharma) to catch the group of thieves in the act.,Dolly is a con woman who marries unsuspecting men and on the wedding night runs away with their money. On the case is a police officer and two disgruntled grooms.,Malaika Arora|Karan Ashar|Mohammed Zeeshan Ayyub|Karim Hajee|Brijendra Kala|Sonam Kapoor|Saif Ali Khan|Umar Raza Khan|Rajkummar Rao|Pulkit Samrat|Varun Sharma|,medium_rating,high_votes,comedy romance dolly con woman marry unsuspecting man wedding night run away money case police officer disgruntle groom malaikaarora karanashar mohammedzeeshanayyub karimhajee brijendrakala medium_rating high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Hawaizaadai_Film_Poster..JPG/220px-Hawaizaadai_Film_Poster..JPG,https://en.wikipedia.org/wiki/Hawaizaada,Hawaizaada,Biography|Drama,The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade  who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went through on the journey to discover. Also the film is set in the pre-independence era of Bombay of 1895.,The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade  who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...                    ,Naman Jain|,medium_rating,high_votes,biography drama film base life indian scientist shivkar bapuji talpade credit construct india unmanned plane tale hardship go namanjain medium_rating high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Khamoshiyan.Jpg/220px-Khamoshiyan.Jpg,https://en.wikipedia.org/wiki/Khamoshiyan,Khamoshiyan,Drama|Horror|Romance,An erotic love triangle revolving around a writer adrift in the icy slopes of Kashmir where he discovers a woman with a strange  silent past.,An erotic love triangle revolving around a writer adrift in the icy slopes of Kashmir where he discovers a woman with a strange  silent past.,Gurmeet Choudhary|Ali Fazal|Sapna Pabbi|Debina Choudhary|,low_rating,medium_votes,drama horror romance erotic love triangle revolve writer adrift icy slope kashmir discover woman strange silent past gurmeetchoudhary alifazal sapnapabbi debinachoudhary low_rate medium_vote
https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Rahasya_poster.jpg/220px-Rahasya_poster.jpg,https://en.wikipedia.org/wiki/Rahasya,Rahasya,Mystery|Thriller,A Doctor stands accused of killing his own eighteen-year old daughter. While this aggrieved father protests his innocence  all evidence points towards him irrefutably. While his own wife suspects him too  the C.B.I. sleuth on the case concludes that the doctor could not have killed his own daughter. So then  who did it? And why? As the C.B.I sleuth seeks these answers  he uncovers a vicious web of adultery and hidden family secrets...,A Doctor stands accused of killing his own eighteen-year old daughter. While this aggrieved father protests his innocence  all evidence points towards him irrefutably. While his own wife ...                    ,Kay Kay Menon|Ashish Vidyarthi|Tisca Chopra|Mita Vasisht|Ashwini Kalsekar|Kakar Vinit|Jitendra Barsiwal|Farida Dadi|Ramesh Deo|Usha Jadhav|Bikramjeet Kanwarpal|Murari Kumar|Aarush Maurya|Nimai Bali|,very_high_rating,high_votes,mystery thriller doctor stand accuse kill eighteen year old daughter aggrieve father protest innocence evidence point irrefutably wife kaykaymenon ashishvidyarthi tiscachopra mitavasisht ashwinikalsekar very_high_rating high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Official_Poster_of_Jai_Jawaan_Jai_Kisaan.jpg/220px-Official_Poster_of_Jai_Jawaan_Jai_Kisaan.jpg,https://en.wikipedia.org/wiki/Jai_Jawaan_Jai_Kisaan_(Film),Jai Jawaan Jai Kisaan,Biography|Drama|History,Jai Jawaan Jai Kisaan is a journey about Lal Bahadur Shashtri's glorious life. The movie begins with the various freedom fights in the country during the pre-independence era. A time where two groups ( Garam Dal and Naram Dal) had waged a war against Britishers with different set of ideologies. It was under the leadership of Gandhi ji that Naram Dal took on the Britishers and led a peaceful march towards independence. Lal Bahadur Shastri was a prominent personality in this group and has a huge role to play in the history of India's independence. However this dynamic leader had his own story to deal with during the initial phase of his life. A low economic background  untimely death of his father and a mother to look after...these were just some of the problems that gave Lal Bahadur Shashtri a direction in life. After completing his studies in Banaras  Shashtri ji came to Allahabad and that's when he witnessed a revolution in the country. Inspired to take part in the freedom fight  Lal...,Jai Jawaan Jai Kisaan is a journey about Lal Bahadur Shashtri's glorious life. The movie begins with the various freedom fights in the country during the pre-independence era. A time where ...                    ,Rati Agnihotri|Kanchan Awasthi|Rishi Bhutani|Prem Chopra|Imran Hasnee|Jatin Khurana|Avinash Kumar|,medium_rating,low_votes,biography drama history jai jawaan jai kisaan journey lal bahadur shashtri glorious life movie begin freedom fight country pre independence era time ratiagnihotri kanchanawasthi rishibhutani premchopra imranhasnee medium_rating low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Shamitabh.jpg/220px-Shamitabh.jpg,https://en.wikipedia.org/wiki/Shamitabh,Shamitabh,Drama,The film revolves around a very unique plot  where it shows two different individuals having different talents and when they become ONE  the mixture measures up to be a very big hit in the industry. But in the meantime  EGO comes in the way and prepares to shatter the bond into pieces. Dhanush is a mute aspiring actor from a small village but with great acting talents. Amitabh has a very impactful voice. Both  on their own  can not achieve any greatness in the film industry. But with a help of a third party (Aksara Hassan)  when they come together  the talents combined  make a complete new Artist. Dhanush becomes the actor onscreen and Amitabh becomes his Voice. But after reaching the peak of success  Both the leads start to become miserable to the question of having more importance in the unique cocktail. An unstoppable fight of ego comes in action And the clash drifts them apart  destroying every greatness they achieved and every possible milestones they could build together.,An aspiring actor with the inability to speak  joins forces with a man who has a powerful voice. Together they take the film industry by storm  but will their egos get in the way?,Amitabh Bachchan|Dhanush|Akshara Haasan|Abhinaya|Pete Meads|Rukmini Vijayakumar|Shubham|Pratik|Sonamani|Rajeev|Ajay Jadhav|Asif Ali Beg|Ivan Rodrigues|Uday Tikekar|,high_rating,very_high_votes,drama aspire actor inability speak join force man powerful voice film industry storm ego way amitabhbachchan dhanush aksharahaasan abhinaya petemead high_rating very_high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Roy_film_poster.jpg/220px-Roy_film_poster.jpg,https://en.wikipedia.org/wiki/Roy_(film),Roy,Action|Drama|Mystery,Kabir Grewal  a Casanovic film maker and screenwriter is making multiple films (GUNS Trilogy) based on a thief's life and robberies  all achieving high success. In order to shoot his third installment (GUNS 3)  he goes to Malaysia  where he meets a London based film-maker Ayesha Aamir . Kabir and Ayesha get friendly and soon fall in love. When Ayesha gets to know about Kabir's casanova attitude  she breaks up with him and returns to London. Dejected Kabir goes into depression and returns back to Mumbai  leaving his film incomplete. After several failed trials Kabir couldn't find a perfect climax for his story. On his assistant Meera's suggestion Kabir goes to a film festival as part of the jury  where Ayesha's film is being screened. Ayesha  thought that Kabir is following her and asks him to stay away from her life. After his father's death and been sued by film financiers Kabir decides to move on and complete his film. In a parallel story  An infamous Roy is a mysterious ...,Successful film-maker Kabir meets with Ayesha and falls in love. He suffers a heartbreak when she leaves him. Meanwhile  a thief named Roy undergoes a change of heart when he experiences love.,Arjun Rampal|Jacqueline Fernandez|Ranbir Kapoor|Barun Chanda|,low_rating,very_high_votes,action drama mystery successful film maker kabir meet ayesha fall love suffer heartbreak leave thief name roy undergo change heart experience love arjunrampal jacquelinefernandez ranbirkapoor barunchanda low_rate very_high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Badlapur_Poster.jpg/220px-Badlapur_Poster.jpg,https://en.wikipedia.org/wiki/Badlapur_(film),Badlapur,Action|Crime|Drama,A young man (Raghu) wants revenge from the people who killed his wife and son in a bank robbery.There are two suspects in this case  one escapes with the money and the other gets caught by the cops and is sentenced 20 years in jail. Fifteen years later he is suffering from cancer and he has only a year to live  so he requests Raghu to forgive his rest of the sentenced and let him get out from the jail. Raghu accepts his apology only on one condition that he names his partner. So after 15 years will Raghu be able to find the other suspect who destroyed his life? Will he punish him and take his 15 years old revenge?,An innocent man turns brutal when his family gets killed in a bank robbery and one of the perpetrators escapes. 15 years later  he begins his deadly game of vengeance.,Varun Dhawan|Nawazuddin Siddiqui|Yami Gautam|Huma Qureshi|Neel Tyagi|Vinay Pathak|Radhika Apte|Pratima Kazmi|Divya Dutta|Kumud Mishra|Ashwini Kalsekar|Murli Sharma|Gopal K. Singh|Zakir Hussain|,very_high_rating,very_high_votes,action crime drama innocent man turn brutal family gets kill bank robbery perpetrator escape year later begin deadly game vengeance varundhawan nawazuddinsiddiqui yamigautam humaqureshi neeltyagi very_high_rating very_high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Crazy_Cukkad_Family.jpg/220px-Crazy_Cukkad_Family.jpg,https://en.wikipedia.org/wiki/Crazy_Cukkad_Family,Crazy Cukkad Family,Comedy,"This roller coaster ride begins with the Wealthy Mr. Beri slipping into his third Coma. His four estranged children have to make it back home to be there while their father ""hopefully"" breathes his last  leaving behind his huge estate in the mountains. Pawan beri (Swanand Kirkire) the oldest child of Mr. and Mrs Beri is a hustler who is in big trouble with a local mafia don turned Politician. Rude brash and arrogant  he looks at everything from his own crooked view. Archana Beri- (Shilpa Shukla) is the wannabe socialite who wanted to participate in the Miss India contest but she got married against her will at a young age now she is desperate to enter the Mrs. India contest. she is bitter towards the entire world including her family. She bullies her meek husband Digvijay (Ninad Kamat) who in secret has a dual personality. Aman Beri (Kushal Punjabi) is the New York based son who returns with his American wife  Amy (Nora Fatehi) who meets the family for the first time. He pretends to ...","This roller coaster ride begins with the Wealthy Mr. Beri slipping into his third Coma. His four estranged children have to make it back home to be there while their father ""hopefully"" ...                    ",Swanand Kirkire|Shilpa Shukla|Kushal Punjabi|Siddharth Sharma|,medium_rating,low_votes,comedy roller coaster ride begin wealthy mr beri slip coma estranged child home father hopefully swanandkirkire shilpashukla kushalpunjabi siddharthsharma medium_rate low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Take_It_Easy.jpg/220px-Take_It_Easy.jpg,https://en.wikipedia.org/wiki/Take_It_Easy_(2015_film),Take It Easy,Drama,The protagonists are both almost ten-year-old children. The father of one of them is a player who wants hist son to become one too  but his son is more interested in Studying. The other boy's story is contrary. The Parents are imposing the dreams.,The protagonists are both almost ten-year-old children. The father of one of them is a player who wants hist son to become one too  but his son is more interested in Studying. The other ...                    ,Sulabha Arya|Anang Desai|Jyoti Gauba|Yash Ghanekar|Vikram Gokhale|Smera Jadhav|Supriya Karnik|Vijay Kashyap|Prasad Reddy|Joy Sengupta|Dipannita Sharma|Manisha Thakur|,very_high_rating,low_votes,drama protagonist year old child father player want hist son son interested study sulabhaarya anangdesai jyotigauba yashghanekar vikramgokhale very_high_rating low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Qissa_Vertical_Poster.jpg/220px-Qissa_Vertical_Poster.jpg,https://en.wikipedia.org/wiki/Qissa_(film),Qissa: The Tale of a Lonely Ghost,Drama|Fantasy,During the 1947 partition of India  Umber Singh and his family are forced to leave their village. After two girl children  his wife gives birth to a third girl child as they flee their village much to the displeasure of Umber Singh. After moving to a new place  Umber stabilizes and his wife is pregnant again. While the fourth child is also born as a female  Umber convinces himself and his wife to raise the girl child as a son throwing up complications aplenty.,Umber Singh is a Sikh who loses everything during the separation of India in 1947 and is forced to leave his homeland. He obsessively wishes for a male heir. When his fourth daughter is born  he decides to wage a fight against destiny.,Irrfan Khan|Tisca Chopra|Tillotama Shome|Rasika Dugal|Danish Akhtar|Sonia Bindra|Faezeh Jalali|Dhami|Jitendra Kaur|Sukhwinder Virk|Sarabjit|Bhavya|Riyaz Aulakh|Nakul Arora|,high_rating,medium_votes,drama fantasy umber singh sikh lose separation india force leave homeland obsessively wish male heir fourth daughter bear decide wage fight destiny irrfankhan tiscachopra tillotamashome rasikadugal danishakhtar high_rate medium_vote
https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Ab_Tak_Chhappan_2_Official_Poster.jpg/220px-Ab_Tak_Chhappan_2_Official_Poster.jpg,https://en.wikipedia.org/wiki/Ab_Tak_Chhappan_2,Ab Tak Chhappan 2,Action|Crime|Thriller,Home Minister Janardhan Jagirdarand chief Minister Anna Saheb are much concerned over the criminal activities of underworld dons Rawal and Rauf Lala. Rawal is operating from Bangkok while Rauf supervises his gang from Mumbai. The famous Encounter Squad is activated to counter the gangsters and restore peace in the area. The formidable Sadhu Agashe (Nana Patekar) is requested to take charge of the peace-keeping mission. At first he is reluctant but after continuous insistence  he agrees to launch a counter attack against Rawal and Lala Rauf gangs and the action begins.,Home Minister Janardhan Jagirdarand chief Minister Anna Saheb are much concerned over the criminal activities of underworld dons Rawal and Rauf Lala. Rawal is operating from Bangkok while ...                    ,Nana Patekar|Mohan Agashe|Gul Panag|Ashutosh Rana|Raj Zutshi|Govind Namdeo|Vikram Gokhale|Bobby Bedi|Jagat Rawat|,high_rating,high_votes,action crime thriller home minister janardhan jagirdarand chief minister anna saheb concerned criminal activity underworld don rawal rauf lala rawal operate bangkok nanapatekar mohanagashe gulpanag ashutoshrana rajzutshi high_rating high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/DLHK_Poster.jpeg/220px-DLHK_Poster.jpeg,https://en.wikipedia.org/wiki/Dum_Laga_Ke_Haisha,Dum Laga Ke Haisha,Comedy|Drama|Romance,It is the 1990s  the tape-cassette is dying  CDs will soon be the rage and a regular arranged marriage will turn out to be a perfect mismatch. Prem (Ayushmann Khurrana) is a shy music buff who runs a tape recording shop in Haridwar. Sandhya (Bhumi Pednekar) likes to dance to the band tunes at her own wedding. He has nightmares about drawing a blank at his English exam. She is about to carve a niche for herself as a teacher. But now  they are married and they are supposed to spend a lifetime together - and he is still trying to find balance on their scooter ride together. From overcoming his fear of the English language to dealing with an overbearing father  he discovers that his oversized wife  who he thought was a spanner in his spool  will actually lead him to something quite cool.,Prem and his oversized wife Sandhya are supposed to spend a lifetime together. Will a regular arranged marriage turn out to be a perfect mismatch?,Ayushmann Khurrana|Bhumi Pednekar|Sanjay Mishra|Kumar Sanu|Sheeba Chaddha|Seema Bhargava|Chandrachoor Rai|Devika Vatsa|Alka Amin|Shardul Rana|Mahesh Sharma|Shrikant Verma|Swedha Singh|V.K. Sharma|,very_high_rating,very_high_votes,comedy drama romance prem oversized wife sandhya suppose spend lifetime regular arrange marriage turn perfect mismatch ayushmannkhurrana bhumipednekar sanjaymishra kumarsanu sheebachaddha very_high_rating very_high_votes
https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Dirty_Politics.jpg/220px-Dirty_Politics.jpg,https://en.wikipedia.org/wiki/Dirty_Politics_(film),Dirty Politics,Drama,In order to gain power  Anokhi Devi blackmails and sleeps with a politician. However  when she goes missing; the CBI step in to investigate.,In order to gain power  Anokhi Devi blackmails and sleeps with a politician. However  when she goes missing; the CBI step in to investigate.,Anupam Kher|Atul Kulkarni|Awadhesh Mishra|Govind Namdeo|Om Puri|Ashutosh Rana|Naseeruddin Shah|Mallika Sherawat|Jackie Shroff|Sushant Singh|,low_rating,medium_votes,drama order gain power anokhi devi blackmail sleep politician go missing cbi step investigate anupamkher atulkulkarni awadheshmishra govindnamdeo ompuri low_rate medium_vote
https://upload.wikimedia.org/wikipedia/en/thumb/4/45/MSG_The_Messenger_of_God_Poster.jpg/220px-MSG_The_Messenger_of_God_Poster.jpg,https://en.wikipedia.org/wiki/MSG:_The_Messenger,MSG: The Messenger of God,Action|Comedy|Drama,Guru Ji is a spiritual leader who has a huge follower base. He has accepted the challenge of eradicating social evils including drugs and gender-related issues that have been prevailing in the society. Those with vested interest and apathetic towards the welfare of the society are now disturbed as there's someone who has taken control of the situation. They conspire to kill him.,Guru Ji is a social reformer who works to help people fight against social evils.,Gurmeet Ram Rahim Singh|Daniel Kaleb|Flora Saini|Jayshree Soni|Olexandra Semen|Gaurav Gera|Raju Pandit|,high_rating,very_high_votes,action comedy drama guru ji social reformer work help people fight social evil gurmeetramrahimsingh danielkaleb florasaini jayshreesoni olexandraseman high_rate very_high_vote
https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Badmashiyaan.png/220px-Badmashiyaan.png,https://en.wikipedia.org/wiki/Badmashiyaan,Badmashiyaan,Comedy|Romance,Dev's girlfriend leaves him on the night he was planning to propose to her. Months later  a private investigator is trying to track her down.,Dev's girlfriend leaves him on the night he was planning to propose to her. Months later  a private investigator is trying to track her down.,Sidhant Gupta|Suzanna Mukherjee|Gunjan Malhotra|Sharib Hashmi|Karan Veer Mehra|,medium_rating,low_votes,comedy romance dev girlfriend leave night plan propose month later private investigator try track sidhantgupta suzannamukherjee gunjanmalhotra sharibhashmi karanveermehra medium_rating low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Coffee_Bloom_film_poster.jpg/220px-Coffee_Bloom_film_poster.jpg,https://en.wikipedia.org/wiki/Coffee_Bloom,Coffee Bloom,Drama,Dev sells his family coffee estate as a statement underlining his renunciation of the world. When his mother dies heartbroken  he vows to prove worthy of her before scattering her ashes  little realizing that that involves confronting the world he shunned and his turbulent past.,Dev  though a self proclaimed wise man  finds comfort in being a loser  having given up on life as a result of a love gone wrong. A life changing event takes him on a journey to a coffee plantation.,Arjun Mathur|Sugandha Garg|Ishwari Bose-Bhattacharya|Mohan Kapoor|,high_rating,low_votes,drama dev self proclaim wise man find comfort loser having give life result love go wrong life change event take journey coffee plantation arjunmathur sugandhagarg ishwaribose bhattacharya mohankapoor high_rate low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Hey_bro_new_Poster.jpeg/220px-Hey_bro_new_Poster.jpeg,https://en.wikipedia.org/wiki/Hey_Bro,Hey Bro,Action|Comedy|Drama,A villager goes to Mumbai to find his judwa brother. But he finds his judwa brother is opposite to him and the whole movie runs around this.,A villager goes to Mumbai to find his judwa brother. But he finds his judwa brother is opposite to him and the whole movie runs around this.,Ganesh Acharya|Maninder Singh|Nupur Sharma|Prem Chopra|Hanif Hilal|Indira Krishnan|Govinda|Kurush Deboo|,low_rating,low_votes,action comedy drama villager go mumbai find judwa brother find judwa brother opposite movie run ganeshacharya manindersingh nupursharma premchopra hanifhilal low_rate low_vote
https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/NH10_Poster.jpg/220px-NH10_Poster.jpg,https://en.wikipedia.org/wiki/NH10_(film),NH10,Action|Crime|Drama,Meera and Arjun are professionals living in Gurgaon. When Meera walks out of a party late one night  she gets attacked by a group of unknown men. Although she escapes through the skin of her teeth  it leaves her traumatized. Arjun  partly blaming himself for not being there that night  tries to make up for it by treating Meera to a luxurious desert holiday. As they stop on a Highway Dhaba for dinner  they witness a young girl being picked up by a bunch of hoodlums. Arjun chooses to step in  unmindful of the danger ahead.,On their way to a weekend retreat  a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang.,Anushka Sharma|Neil Bhoopalam|Darshan Kumaar|Deepti Naval|Tanya Purohit|Kanchan Sharma|Tushar Grover|,very_high_rating,very_high_votes,action crime drama way weekend retreat married couple find dream vacation turn nightmare cross path dangerous gang anushkasharma neilbhoopalam darshankumaar deeptinaval tanyapurohit very_high_rating very_high_vote
